Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_1979,0.6488848517647072,2.056,1.348,0.8,9.99,25.63
batch_test_1734,0.6488812529250434,2.174,1.421,0.882,11.03,27.56
batch_test_7946,0.6488598652654209,1.947,1.369,0.843,8.08,18.98
batch_test_8860,0.6488488242656516,2.302,1.545,0.819,10.66,25.44
batch_test_7956,0.6488486061887552,1.973,1.439,0.773,14.18,56.52
batch_test_3232,0.6488449730084945,2.221,1.504,0.731,11.47,29.53
batch_test_9451,0.648844545691821,2.176,1.587,0.703,10.44,24.42
batch_test_5470,0.6488358003904221,1.964,1.457,0.556,10.74,23.92
batch_test_928,0.6488299109327131,2.476,1.648,0.867,11.2,28.6
batch_test_2362,0.6488221456075404,1.888,1.387,0.798,9.21,23.94
batch_test_917,0.648819498599505,1.823,1.332,0.832,9.52,21.35
batch_test_4535,0.6487766097199807,2.436,1.575,0.858,9.26,22.98
batch_test_6655,0.6487338015803243,2.315,1.648,0.859,10.49,25.56
batch_test_1519,0.6487075990325242,1.882,1.372,0.821,9.98,21.22
batch_test_4120,0.6486685197176495,2.288,1.331,0.753,8.3,21.85
batch_test_3719,0.6486671034464034,1.906,1.326,0.789,8.93,19.99
batch_test_5766,0.6486537305015675,1.921,1.401,0.775,8.61,22.74
batch_test_7242,0.6486460136791474,1.855,1.316,0.753,10.04,21.15
batch_test_066,0.6486415965082052,2.093,1.468,0.832,10.27,23.44
batch_test_2350,0.6486369507209573,2.009,1.412,0.789,9.29,22.37
batch_test_9158,0.6486311573446812,1.722,1.229,0.815,10.78,23.37
batch_test_3535,0.6486155173121544,2.051,1.457,0.791,8.54,24.87
batch_test_6571,0.6486092793457681,2.146,1.544,0.737,9.69,21.53
batch_test_4372,0.6486024118501125,1.975,1.359,0.748,9.74,23.13
batch_test_5196,0.6485887728738466,2.076,1.347,0.716,8.38,20.97
batch_test_7382,0.6485854043405672,1.99,1.303,0.694,9.1,22.03
batch_test_6931,0.6485751487700216,1.922,1.378,0.793,8.77,25.36
batch_test_1932,0.6484992911008399,1.937,1.215,0.766,9.1,18.02
batch_test_9600,0.6484982031549935,2.32,1.512,0.841,9.47,23.42
batch_test_9085,0.6484913240830639,1.852,1.181,0.707,9.74,19.5
batch_test_7114,0.648479406144761,2.015,1.382,0.838,13.76,49.33
batch_test_610,0.6484540864350601,1.982,1.322,0.748,10.84,23.15
batch_test_1125,0.6484446897763985,2.473,1.443,0.754,9.39,22.55
batch_test_9674,0.6484436399067591,2.408,1.614,0.695,8.68,24.67
batch_test_9640,0.648429002945973,2.092,1.377,0.791,8.74,22.41
batch_test_5601,0.648409429323552,2.097,1.435,0.831,10.62,22.2
batch_test_7400,0.6483911417751418,2.178,1.476,0.717,10.05,25.53
batch_test_6420,0.6483643095637173,2.063,1.416,0.609,10.05,23.96
batch_test_5556,0.648346365532009,2.043,1.357,0.801,7.7,20.85
batch_test_2047,0.6483314906778259,2.073,1.434,0.745,11.12,22.83
batch_test_6429,0.6483271187778725,1.986,1.303,0.82,8.65,23.31
batch_test_7588,0.6482967692904829,2.143,1.482,0.778,10.41,26.07
batch_test_1334,0.6482892695199278,1.937,1.41,0.846,8.17,19.36
batch_test_3502,0.6482385460983316,2.187,1.487,0.735,10.83,24.57
batch_test_5660,0.6482082898297239,2.043,1.466,0.801,10.91,25.24
batch_test_8788,0.6481917620495465,2.416,1.532,0.72,8.35,21.02
batch_test_1935,0.6481906993378612,2.058,1.308,0.859,9.22,20.52
batch_test_1102,0.6481837249590743,2.166,1.398,0.79,8.57,24.49
batch_test_2748,0.6481020084135746,1.864,1.338,0.83,8.61,21.27
batch_test_634,0.6480976156270076,2.021,1.286,0.62,10.07,22.52
batch_test_6694,0.6480712048495484,2.181,1.442,0.784,9.64,24.22
batch_test_1202,0.648043390212997,1.638,1.232,0.761,9.26,21.85
batch_test_602,0.6480369065845017,2.092,1.355,0.841,9.45,21.92
batch_test_5108,0.648029359182344,1.97,1.372,0.757,9.45,21.34
batch_test_167,0.6480047873652603,2.079,1.428,0.779,9.03,18.65
batch_test_1333,0.6479904684814175,2.013,1.39,0.741,10.54,21.93
batch_test_6878,0.6479536829561526,1.954,1.486,0.815,10.38,30.15
batch_test_6235,0.6479517069103244,2.225,1.525,0.841,8.37,21.01
batch_test_9018,0.6479480479792578,2.366,1.591,0.869,10.7,27.51
batch_test_2540,0.6479088881707835,2.071,1.465,0.805,9.15,23.12
batch_test_2375,0.6479026381006774,1.715,1.21,0.833,8.86,21.41
batch_test_2079,0.6479014337720714,2.321,1.554,0.662,9.23,21.61
batch_test_9402,0.6478940465299826,2.107,1.415,0.835,8.75,21.73
batch_test_3969,0.6478802072618707,1.943,1.322,0.764,8.44,22.13
batch_test_9355,0.6478711272563562,1.947,1.355,0.83,10.82,26.11
batch_test_1476,0.647843060828751,1.995,1.346,0.871,10.71,23.91
batch_test_3512,0.6478417546852635,2.05,1.51,0.778,9.13,24.2
batch_test_6535,0.6478206125836656,1.939,1.33,0.769,9.86,22.66
batch_test_5099,0.6477956347340603,2.193,1.477,0.832,12.13,37.32
batch_test_5199,0.6477934298970308,2.256,1.465,0.798,9.47,22.57
batch_test_9489,0.6477924649710072,1.928,1.293,0.861,9.91,24.81
batch_test_7947,0.647786227935118,2.004,1.316,0.643,8.91,22.81
batch_test_430,0.6477633273701654,2.254,1.542,0.852,8.89,23.83
batch_test_8694,0.6477374682656707,1.75,1.412,0.713,9.98,22.19
batch_test_3103,0.6476543610910013,2.006,1.38,0.717,10.39,22.0
batch_test_6209,0.6476423191797642,1.916,1.359,0.747,8.55,20.8
batch_test_4349,0.6476155483910789,1.993,1.284,0.849,10.51,24.12
batch_test_833,0.6475770037622024,2.047,1.346,0.776,8.38,20.68
batch_test_4227,0.6475588649531389,2.005,1.372,0.741,9.89,25.41
batch_test_9798,0.6475414329053983,2.096,1.513,0.915,10.04,23.38
batch_test_5441,0.6475236895655295,2.036,1.395,0.784,11.14,24.44
batch_test_1249,0.647517623537575,2.052,1.378,0.728,8.17,22.94
batch_test_6413,0.6475162870704653,1.93,1.388,0.817,8.36,22.61
batch_test_9688,0.6475121895342887,2.037,1.506,0.823,10.99,23.67
batch_test_5708,0.6474880330323258,1.938,1.37,0.714,10.73,25.61
batch_test_4314,0.647471854951756,2.316,1.389,0.788,9.2,19.9
batch_test_5676,0.6474646673613446,1.831,1.269,0.755,9.37,21.92
batch_test_9769,0.6474407966622147,2.064,1.376,0.803,11.74,29.01
batch_test_5726,0.647431586251276,1.793,1.345,0.752,10.25,25.12
batch_test_1717,0.6474087359391635,1.889,1.286,0.631,9.13,22.17
batch_test_7448,0.6474036070061935,2.097,1.356,0.647,10.04,23.29
batch_test_8087,0.6473776841498974,2.233,1.537,0.785,8.15,23.59
batch_test_2116,0.6473483430567438,2.004,1.313,0.786,9.6,22.36
batch_test_5518,0.6473461780117764,2.095,1.394,0.487,11.42,24.89
batch_test_2912,0.6473357349063501,2.12,1.485,0.774,14.87,27.03
batch_test_2651,0.6473172827283045,1.738,1.282,0.766,9.99,20.77
batch_test_328,0.6473127537405934,2.294,1.481,0.734,8.56,22.02
batch_test_8288,0.6472937636648597,1.868,1.35,0.793,10.19,22.88
batch_test_4341,0.6472839044669102,1.737,1.211,0.805,9.7,22.03
batch_test_5862,0.6472805670817072,1.911,1.234,0.722,11.16,21.99
batch_test_293,0.6472727796794016,2.201,1.484,0.838,9.82,22.11
batch_test_3573,0.6472373702910084,2.049,1.462,0.743,9.5,20.06
batch_test_397,0.6472284931262995,1.951,1.376,0.77,10.28,21.98
batch_test_2110,0.647222125410581,1.927,1.382,0.802,10.58,25.21
batch_test_9048,0.6472083060837001,2.06,1.37,0.75,8.77,23.81
batch_test_1494,0.6471742693287462,2.008,1.21,0.721,10.57,23.38
batch_test_1170,0.647147074102345,1.977,1.362,0.809,9.22,20.57
batch_test_3471,0.6471300147819272,1.918,1.374,0.767,9.62,23.82
batch_test_984,0.6471042466528041,2.053,1.511,0.737,11.5,26.46
batch_test_5563,0.6470681474127927,2.058,1.317,0.706,8.73,21.69
batch_test_8960,0.6470502809283151,2.112,1.418,0.881,9.24,22.9
batch_test_7966,0.646991258267121,1.814,1.338,0.734,9.69,21.86
batch_test_9639,0.6469863550643449,2.036,1.42,0.756,10.95,25.92
batch_test_098,0.6469809234295743,2.147,1.333,0.575,10.81,23.87
batch_test_091,0.6469685913168174,1.921,1.387,0.721,8.75,23.78
batch_test_8453,0.6469641472038651,2.042,1.461,0.711,8.2,21.4
batch_test_5340,0.646952630099235,2.688,1.895,0.814,14.39,34.27
batch_test_3348,0.646945210915435,2.166,1.4,0.69,9.32,24.74
batch_test_6626,0.6469261706305941,1.988,1.403,0.699,8.54,22.32
batch_test_023,0.6469132756585265,1.761,1.267,0.798,8.76,25.34
batch_test_7195,0.6468925144393458,1.992,1.43,0.819,10.57,30.41
batch_test_7385,0.6468876327638474,2.2,1.492,0.769,8.19,22.2
batch_test_6219,0.646885282003896,1.821,1.333,0.795,10.48,24.98
batch_test_4456,0.6468780589872768,2.28,1.645,0.823,10.35,29.49
batch_test_3183,0.6468573077811197,2.113,1.494,0.796,11.35,27.17
batch_test_9456,0.6468423664302636,1.924,1.226,0.867,10.07,25.81
batch_test_4293,0.6468393295872461,2.064,1.404,0.83,9.39,24.35
batch_test_8503,0.646826555736275,2.095,1.488,0.789,9.96,22.75
batch_test_2396,0.6468250755146268,2.452,1.695,0.876,13.62,41.21
batch_test_1606,0.6468133915640835,2.011,1.308,0.731,9.97,23.17
batch_test_5446,0.6468130239458382,2.047,1.462,0.72,9.92,26.91
batch_test_5606,0.6467981324578258,2.22,1.574,0.811,9.56,23.38
batch_test_8327,0.6467531276136493,1.933,1.382,0.763,8.69,20.19
batch_test_2797,0.6467436873260951,1.916,1.318,0.798,8.81,23.2
batch_test_5448,0.6467401947133357,2.048,1.289,0.758,9.34,22.49
batch_test_1836,0.646704977537224,2.172,1.373,0.795,14.63,59.05
batch_test_3988,0.6467022793809799,2.276,1.615,0.746,8.07,22.87
batch_test_526,0.6466732716455197,2.197,1.451,0.885,8.78,20.14
batch_test_3655,0.6466575331624894,1.855,1.312,0.759,11.09,26.99
batch_test_6541,0.646624767394143,2.008,1.544,0.773,10.7,25.15
batch_test_5084,0.64660091932246,2.103,1.4,0.634,11.08,23.88
batch_test_6812,0.6465931505888937,2.213,1.378,0.806,7.41,19.5
batch_test_4667,0.6465850183732023,2.271,1.459,0.804,9.86,23.58
batch_test_6907,0.646553159740124,2.008,1.374,0.813,9.91,23.83
batch_test_9036,0.6465321395600298,2.361,1.518,0.692,10.0,25.25
batch_test_911,0.6465156558858359,2.053,1.407,0.734,11.03,24.15
batch_test_2136,0.6464450620342155,1.97,1.354,0.819,9.56,23.13
batch_test_8884,0.6464359805691916,1.986,1.398,0.818,8.4,20.11
batch_test_5913,0.6464140159595271,1.93,1.41,0.816,8.87,22.12
batch_test_9971,0.646409559038594,1.791,1.384,0.854,10.7,23.56
batch_test_1949,0.6464080399840004,1.91,1.382,0.783,9.92,23.69
batch_test_6268,0.6463998129744021,1.804,1.19,0.657,9.96,20.41
batch_test_5085,0.6463990776070446,2.296,1.33,0.773,9.15,20.99
batch_test_4135,0.6463625801132996,1.913,1.301,0.769,9.99,21.83
batch_test_334,0.6463405206570745,1.982,1.4,0.79,8.81,21.82
batch_test_4441,0.6463352723392344,1.995,1.417,0.709,9.04,21.07
batch_test_4619,0.6463302376913378,2.219,1.436,0.905,9.95,23.48
batch_test_6672,0.6463006078204604,1.994,1.429,0.651,8.64,24.2
batch_test_5840,0.6462975251796215,1.923,1.568,0.809,11.59,23.71
batch_test_5698,0.6462564846091634,2.097,1.505,0.863,8.42,21.17
batch_test_3485,0.6462513268742314,2.059,1.305,0.711,9.05,20.06
batch_test_7652,0.6462437430096588,2.225,1.396,0.771,7.77,18.68
batch_test_3955,0.6462342025114693,2.041,1.326,0.842,9.78,23.98
batch_test_1688,0.6462028606344173,2.039,1.384,0.652,9.97,22.5
batch_test_6587,0.6461929367366828,2.138,1.415,0.858,8.49,23.13
batch_test_1611,0.6461668396698101,1.977,1.325,0.818,9.8,20.17
batch_test_8063,0.6461638747147593,2.059,1.381,0.804,9.68,25.93
batch_test_7668,0.6461593968636755,2.019,1.486,0.823,7.97,18.13
batch_test_7745,0.6461388121775997,2.779,1.617,0.926,10.44,22.13
batch_test_1595,0.6461345937851427,1.865,1.421,0.748,10.66,26.41
batch_test_5967,0.6460963618865249,2.067,1.399,0.735,9.1,21.78
batch_test_108,0.646092341112246,2.004,1.308,0.803,7.7,20.19
batch_test_1600,0.6460922975310504,2.056,1.404,0.845,11.87,36.31
batch_test_2558,0.6460885659219072,2.112,1.417,0.791,10.79,24.82
batch_test_9584,0.6460730261754078,2.302,1.611,0.86,13.13,37.13
batch_test_1164,0.6460684838717875,2.135,1.465,0.809,8.45,23.25
batch_test_7591,0.6460671233323395,1.848,1.317,0.837,9.16,24.84
batch_test_6863,0.6460393298130461,2.314,1.636,0.892,10.39,44.99
batch_test_933,0.6460189585266003,2.209,1.555,0.823,10.47,24.28
batch_test_948,0.6459880777040111,1.968,1.413,0.771,10.87,29.26
batch_test_9035,0.645970895587559,2.133,1.401,0.703,9.15,21.45
batch_test_1648,0.6459623249660651,1.888,1.337,0.745,9.27,19.83
batch_test_8203,0.6459620700562355,2.122,1.36,0.793,9.97,22.24
batch_test_1913,0.6459553207716257,2.026,1.444,0.765,10.09,24.84
batch_test_2157,0.6459276239449998,1.885,1.34,0.644,8.96,20.36
batch_test_5896,0.645911620524521,1.961,1.372,0.773,9.92,23.5
batch_test_5151,0.6458795427455314,2.038,1.434,0.812,8.63,20.32
batch_test_6182,0.645878695165145,2.184,1.422,0.843,8.96,21.51
batch_test_500,0.6458258612899082,1.621,1.23,0.776,9.3,27.18
batch_test_9385,0.6458149566025807,2.287,1.474,0.715,12.96,23.55
batch_test_8350,0.6457936781831253,1.93,1.288,0.793,8.99,21.46
batch_test_7143,0.6457800779145482,1.971,1.29,0.761,9.31,22.0
batch_test_4495,0.6457650248327717,1.796,1.377,0.812,12.77,32.31
batch_test_6665,0.6457552929597041,1.971,1.474,0.754,9.72,25.37
batch_test_082,0.6457292263904957,2.057,1.392,0.863,10.31,25.9
batch_test_157,0.6457279332816176,1.891,1.273,0.838,11.65,24.73
batch_test_5917,0.6457261403712901,1.99,1.329,0.819,8.71,21.6
batch_test_5286,0.645716747471068,2.068,1.36,0.73,8.09,21.63
batch_test_4904,0.6457045451522013,1.876,1.275,0.803,9.44,22.36
batch_test_195,0.6456790845255225,2.019,1.379,0.778,11.0,21.67
batch_test_2649,0.6456774466376991,1.959,1.537,0.912,10.74,23.99
batch_test_9936,0.6456127918432664,2.068,1.394,0.829,8.55,21.98
batch_test_3743,0.6455735351952966,2.126,1.497,0.863,10.97,27.11
batch_test_970,0.645521946250282,1.942,1.453,0.733,10.23,22.49
batch_test_954,0.6454751286788463,2.166,1.49,0.777,8.56,21.58
batch_test_6222,0.6454662861335219,2.237,1.504,0.791,11.69,33.26
batch_test_1211,0.645420596892101,1.943,1.336,0.849,9.49,22.63
batch_test_3351,0.6453757740687132,2.081,1.535,0.84,12.33,41.92
batch_test_5154,0.6453671747512796,2.027,1.455,0.834,11.05,29.01
batch_test_3035,0.6453415660333158,1.996,1.294,0.87,8.3,19.34
batch_test_212,0.6453167038307687,2.005,1.396,0.827,10.77,23.63
batch_test_7173,0.6452994831326386,2.204,1.457,0.843,10.26,25.21
batch_test_7971,0.645295033942588,2.201,1.372,0.702,9.08,20.97
batch_test_8872,0.6452847089268829,1.928,1.238,0.753,10.12,22.47
batch_test_9042,0.6452691659458598,1.752,1.231,0.718,9.01,20.89
batch_test_5638,0.6452588720722897,2.122,1.433,0.824,9.72,26.37
batch_test_8556,0.6452588518893931,1.988,1.252,0.799,10.0,21.67
batch_test_6081,0.6452477025203545,2.185,1.462,0.636,11.2,24.77
batch_test_3594,0.645203411471061,1.854,1.295,0.879,10.07,23.86
batch_test_7298,0.6452033935075193,2.074,1.443,0.86,10.91,26.11
batch_test_7223,0.6451963000759745,2.392,1.463,0.803,8.35,18.11
batch_test_8544,0.6451518160578948,1.91,1.26,0.789,9.92,22.21
batch_test_628,0.6451303797555764,2.3,1.61,0.881,11.09,38.46
batch_test_1854,0.6451235308526813,2.299,1.422,0.846,7.69,20.23
batch_test_7226,0.6451101160661161,1.892,1.376,0.815,9.75,24.87
batch_test_1639,0.6450885351533058,1.839,1.414,0.776,10.51,23.67
batch_test_7082,0.6450725910910603,1.769,1.229,0.737,9.5,20.1
batch_test_7165,0.6450544776227496,1.993,1.399,0.765,9.81,23.14
batch_test_2566,0.6450290485234181,2.181,1.503,0.902,9.23,22.65
batch_test_1004,0.6449982181168937,2.07,1.262,0.737,8.65,19.78
batch_test_2015,0.644997766480077,2.151,1.513,0.844,8.37,22.63
batch_test_8361,0.6449837934120469,1.948,1.24,0.798,9.44,21.15
batch_test_9643,0.6449551133861543,1.859,1.254,0.823,7.74,20.72
batch_test_2469,0.6449492059425587,1.952,1.184,0.821,8.49,21.99
batch_test_1909,0.6449002329469471,2.016,1.341,0.779,9.78,23.11
batch_test_3515,0.6448913409845172,1.933,1.305,0.62,10.34,23.9
batch_test_2556,0.6448817252773742,2.032,1.279,0.752,10.82,22.07
batch_test_1097,0.6448761664096108,1.989,1.414,0.754,8.18,20.27
batch_test_4007,0.6448476849201035,2.138,1.297,0.604,8.12,19.96
batch_test_8165,0.644842772665008,2.038,1.257,0.704,8.85,20.93
batch_test_6497,0.644842317012601,1.78,1.217,0.64,11.07,25.79
batch_test_2174,0.6448371222171323,2.151,1.489,0.747,9.75,22.82
batch_test_9517,0.644819259354061,1.996,1.389,0.779,8.58,20.19
batch_test_516,0.6448157488101087,1.934,1.32,0.645,9.2,22.26
batch_test_1287,0.6447967522579193,2.14,1.403,0.745,8.14,23.06
batch_test_3336,0.6447688469833062,2.036,1.396,0.789,10.32,23.31
batch_test_5678,0.6447573413647486,1.97,1.315,0.816,10.12,23.66
batch_test_9831,0.6447425064067278,1.981,1.363,0.745,10.91,23.36
batch_test_9038,0.6447065795795303,1.823,1.316,0.826,11.56,24.27
batch_test_8827,0.6446703397849598,1.991,1.439,0.812,9.7,23.35
batch_test_7419,0.6446621178708418,1.831,1.301,0.825,9.1,24.1
batch_test_6124,0.6446612752158838,2.33,1.685,0.857,9.19,23.99
batch_test_9669,0.6446464119580988,2.336,1.439,0.806,9.5,19.91
batch_test_9602,0.6446399499840766,1.942,1.339,0.851,10.17,22.79
batch_test_903,0.6446042860642663,1.963,1.161,0.828,9.48,20.32
batch_test_5695,0.6445950889419246,1.801,1.152,0.761,10.36,25.05
batch_test_9954,0.6445882806460962,2.109,1.452,0.75,10.21,22.2
batch_test_2557,0.6445820937669365,1.803,1.243,0.776,9.23,21.45
batch_test_9067,0.6445754615016107,1.857,1.36,0.767,9.19,24.55
batch_test_5764,0.6445696511319143,2.1,1.292,0.737,8.46,20.72
batch_test_4581,0.6445600366724374,1.958,1.379,0.792,10.51,24.86
batch_test_8392,0.6445084630191722,2.141,1.46,0.761,9.43,21.01
batch_test_3230,0.644457809997693,2.042,1.454,0.806,8.95,24.15
batch_test_6164,0.6444336321937637,2.076,1.462,0.797,9.49,24.11
batch_test_7871,0.6444255599270283,2.146,1.545,0.838,8.94,25.04
batch_test_9902,0.6444129198686678,2.337,1.599,0.923,9.52,21.81
batch_test_2847,0.644408296626241,1.873,1.283,0.814,8.28,21.42
batch_test_1815,0.644382507024328,2.014,1.338,0.867,9.99,24.57
batch_test_9469,0.6443291193506812,2.078,1.333,0.752,10.27,25.35
batch_test_6408,0.64424265179882,1.963,1.397,0.772,10.49,22.19
batch_test_1634,0.6442287273284727,1.846,1.261,0.81,8.58,19.85
batch_test_5874,0.6442208569564714,1.838,1.296,0.711,9.96,23.4
batch_test_6782,0.6442187593137979,1.922,1.422,0.748,9.65,22.71
batch_test_6329,0.6442000759335766,1.883,1.398,0.759,9.52,22.1
batch_test_6897,0.6441968615397345,1.798,1.383,0.812,9.04,24.05
batch_test_4327,0.644173130838088,1.924,1.388,0.749,9.02,21.2
batch_test_1316,0.6441552312979935,1.829,1.289,0.743,10.07,23.72
batch_test_8461,0.6441304674164923,2.111,1.419,0.76,9.3,21.49
batch_test_1614,0.6441206955079156,2.007,1.41,0.864,11.3,19.87
batch_test_4834,0.6441189317327608,1.968,1.29,0.778,9.27,22.97
batch_test_8301,0.6441131660558768,2.023,1.377,0.796,9.83,22.19
batch_test_9206,0.6441065196778911,1.831,1.256,0.783,9.19,19.43
batch_test_1900,0.644102318444166,2.064,1.339,0.834,8.65,21.44
batch_test_9513,0.6440840119377341,1.823,1.288,0.771,8.47,22.14
batch_test_5350,0.6440762295409498,1.931,1.542,0.784,8.88,19.58
batch_test_2620,0.644074532621711,2.025,1.403,0.763,10.11,21.24
batch_test_1009,0.6440598968051738,2.025,1.324,0.783,8.69,21.85
batch_test_6246,0.6440447857654612,1.946,1.334,0.763,10.49,25.43
batch_test_7187,0.644039475929276,2.104,1.46,0.748,9.0,22.63
batch_test_988,0.6439878829919824,1.982,1.473,0.69,10.08,26.43
batch_test_3551,0.6439668239874218,2.37,1.473,0.612,9.32,22.71
batch_test_5453,0.6439651313490705,1.899,1.326,0.797,7.87,20.21
batch_test_6344,0.6439576633959337,2.015,1.304,0.809,8.49,23.19
batch_test_4491,0.6439458772958343,1.99,1.391,0.78,9.91,19.61
batch_test_2369,0.6439232729398385,1.829,1.34,0.733,8.59,20.34
batch_test_9188,0.6439164826769005,2.156,1.567,0.829,13.4,36.88
batch_test_6249,0.6439128203878357,2.076,1.427,0.817,7.8,19.41
batch_test_1538,0.643907337194447,2.015,1.314,0.85,8.45,23.07
batch_test_8982,0.6438797809537252,1.964,1.252,0.732,7.08,17.75
batch_test_8533,0.6438618574374283,2.221,1.503,0.842,11.86,45.28
batch_test_7247,0.6438417645777323,1.952,1.309,0.812,10.51,23.14
batch_test_8178,0.6438355685895922,1.752,1.216,0.651,10.16,24.29
batch_test_165,0.6438234841073875,2.027,1.28,0.745,8.31,18.15
batch_test_2218,0.64379673096573,1.942,1.358,0.712,10.06,21.62
batch_test_4710,0.6437826121586117,2.034,1.373,0.822,8.6,20.99
batch_test_2013,0.6437172840386615,2.242,1.488,0.766,8.85,24.89
batch_test_1903,0.6437032131407809,2.251,1.633,0.648,12.28,25.01
batch_test_6559,0.6436556332060284,1.948,1.337,0.868,8.94,21.37
batch_test_8591,0.64364600264809,2.03,1.406,0.697,10.73,24.45
batch_test_6135,0.6436038587674329,1.952,1.238,0.658,9.33,23.82
batch_test_9815,0.6436037476503363,1.615,1.121,0.619,9.61,22.95
batch_test_6728,0.6436029877868394,2.234,1.556,0.816,12.21,24.55
batch_test_2338,0.6435965672901641,2.142,1.512,0.747,11.44,33.3
batch_test_9720,0.6435961873373136,1.99,1.314,0.809,8.61,23.84
batch_test_5380,0.6435957295702899,1.96,1.332,0.813,10.11,22.63
batch_test_2360,0.6435706348446522,1.922,1.373,0.673,10.82,23.98
batch_test_8730,0.6435654174308562,2.298,1.403,0.715,11.64,23.65
batch_test_2460,0.6435461062066948,1.899,1.301,0.731,9.94,22.98
batch_test_1675,0.6435455959494484,2.165,1.461,0.88,8.6,22.79
batch_test_1512,0.6435104421065048,2.03,1.432,0.796,8.64,21.72
batch_test_4018,0.6435041312678677,1.943,1.381,0.76,9.56,22.89
batch_test_7688,0.6434822314923078,2.055,1.405,0.843,7.06,22.06
batch_test_3055,0.6434605855629807,1.81,1.301,0.685,17.22,41.57
batch_test_8962,0.6434534854983818,2.034,1.416,0.791,8.69,21.47
batch_test_8781,0.64336892332771,1.944,1.355,0.779,9.24,21.72
batch_test_8900,0.6433670613872077,1.97,1.377,0.789,9.25,21.51
batch_test_2548,0.6433598511043598,2.024,1.282,0.786,9.1,21.71
batch_test_7896,0.6433423981824842,1.92,1.323,0.872,9.44,21.99
batch_test_9764,0.6433403039154871,1.581,1.15,0.73,11.4,25.09
